tag,scenario,scenario_label,cancer,fold,regime,ibs,delta_ibs,n_train,seer_n
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,PRAD,fold2,seer_n035k_00pct,0.00588586151905233,-0.022198716269518554,45735.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_01pct,0.01230916739619587,-0.12615882292955446,81891.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_05pct,0.01452308139566445,-0.12394490893008588,365646.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_100pct,0.013665775857186873,-0.12480221446856346,7104796.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_10pct,0.01645715026281503,-0.1220108400629353,720337.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_20pct,0.015604329821075132,-0.1228636605046752,1429724.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_50pct,0.016409477544160226,-0.1220585127815901,3557873.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_n001k_00pct,0.03078020573133393,-0.1076877845944164,11952.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_n003k_00pct,0.018510221509554278,-0.11995776881619605,13954.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_n010k_00pct,0.012256471158444776,-0.12621151916730555,20952.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold1,seer_n035k_00pct,0.012828506950180582,-0.12563948337556974,45952.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_01pct,0.01958273101125984,-0.1661053389702867,81891.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_05pct,0.021966725534758216,-0.16372134444678832,365646.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_10pct,0.020736942699636485,-0.16495112728191005,720337.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_20pct,0.020410925057515794,-0.16527714492403076,1429724.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_50pct,0.022599581696116297,-0.16308848828543027,3557873.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_n001k_00pct,0.11255283841114767,-0.07313523157039888,11952.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_n003k_00pct,0.04962169016136501,-0.13606637982018155,13954.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_n010k_00pct,0.025644830077816004,-0.16004323990373054,20952.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold2,seer_n035k_00pct,0.02381538333262076,-0.1618726866489258,45952.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_01pct,0.011077003513180441,-0.10160069939305236,81891.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_05pct,0.011148739955628461,-0.10152896295060435,365646.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_100pct,0.01191945473786304,-0.10075824816836976,7104796.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_10pct,0.010799162627957513,-0.10187854027827528,720337.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_20pct,0.012885277727618046,-0.09979242517861475,1429724.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_50pct,0.013184702329762658,-0.09949300057647015,3557873.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_n001k_00pct,0.017957679452491448,-0.09472002345374135,11952.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_n003k_00pct,0.015986939042836542,-0.09669076386339626,13954.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_n010k_00pct,0.012487845626812029,-0.10018985727942077,20952.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold3,seer_n035k_00pct,0.010933689657632362,-0.10174401324860044,45952.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_01pct,0.016531095302498463,-0.10983918959905797,81891.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_05pct,0.017507241217821896,-0.10886304368373455,365646.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_10pct,0.014370487375302866,-0.11199979752625358,720337.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_20pct,0.014824706687013852,-0.11154557821454258,1429724.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_50pct,0.015956809904360478,-0.11041347499719596,3557873.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_n001k_00pct,0.06107226093242862,-0.06529802396912782,11952.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_n003k_00pct,0.02185643727367396,-0.10451384762788248,13954.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_n010k_00pct,0.019906667249222906,-0.10646361765233353,20952.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold4,seer_n035k_00pct,0.018398607067136773,-0.10797167783441966,45952.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_01pct,0.02017253387322486,-0.13663123927890458,81892.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_05pct,0.02061987547491006,-0.13618389767721936,365647.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_100pct,0.02022040663527559,-0.13658336651685385,7104797.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_10pct,0.021186741170097164,-0.13561703198203226,720338.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_20pct,0.020122246659174337,-0.1366815264929551,1429725.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_50pct,0.02295656721653678,-0.13384720593559266,3557874.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_n001k_00pct,0.0414032529175981,-0.11540052023453132,11953.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_n003k_00pct,0.02775439621526461,-0.12904937693686483,13955.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_n010k_00pct,0.02309031402998739,-0.13371345912214203,20953.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,READ,fold5,seer_n035k_00pct,0.02134300874273318,-0.13546076440939625,45953.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold1,seer_01pct,0.05302706625847758,-0.1285843131048053,81871.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold1,seer_05pct,0.05249454840744108,-0.1291168309558418,365626.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold1,seer_10pct,0.05659629687740425,-0.12501508248587864,720317.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold1,seer_20pct,0.05793269779169026,-0.12367868157159263,1429704.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_01pct,0.04002542768260507,-0.14052216486808083,81872.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_05pct,0.0407277537987884,-0.1398198387518975,365627.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_100pct,0.04964487702522893,-0.13090271552545696,7104777.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_10pct,0.03840503508493199,-0.1421425574657539,720318.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_20pct,0.04235823070692239,-0.13818936184376351,1429705.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_50pct,0.0411260938521147,-0.13942149869857118,3557854.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_n001k_00pct,0.07954646657889097,-0.10100112597179492,11933.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_n003k_00pct,0.08590018276692303,-0.09464740978376286,13935.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_n010k_00pct,0.049394669207275414,-0.13115292334341047,20933.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold2,seer_n035k_00pct,0.04247502214501871,-0.13807257040566717,45933.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_01pct,0.05415286839638056,-0.1526364363649296,81872.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_05pct,0.05039466395961759,-0.15639464080169257,365627.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_100pct,0.05816782157139195,-0.14862148318991822,7104777.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_10pct,0.05590235890795717,-0.150886945853353,720318.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_20pct,0.05396147975839553,-0.15282782500291464,1429705.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_50pct,0.057431681793525174,-0.149357622967785,3557854.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_n001k_00pct,0.16699028081276635,-0.039799023948543816,11933.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_n003k_00pct,0.12298262389411468,-0.08380668086719548,13935.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_n010k_00pct,0.06921279066254703,-0.13757651409876315,20933.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold3,seer_n035k_00pct,0.05833998349963346,-0.1484493212616767,45933.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_01pct,0.06715384329787094,-0.1433426372203567,81872.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_05pct,0.06196300487325611,-0.14853347564497155,365627.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_100pct,0.0687507395865299,-0.14174574093169773,7104777.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_10pct,0.05817369318690546,-0.15232278733132218,720318.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_20pct,0.0625183685201961,-0.14797811199803154,1429705.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_50pct,0.07872201119275472,-0.13177446932547293,3557854.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_n001k_00pct,0.23002149709909775,0.019525016580870108,11933.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_n003k_00pct,0.13733751626202118,-0.07315896425620647,13935.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_n010k_00pct,0.11228373382875187,-0.09821274668947577,20933.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold4,seer_n035k_00pct,0.06649564831008042,-0.14400083220814722,45933.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_01pct,0.05849482919619746,-0.17176449224123302,81872.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_05pct,0.05978188171816893,-0.17047743971926155,365627.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_10pct,0.0624824692271481,-0.16777685221028238,720318.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_20pct,0.06074823799842332,-0.16951108343900714,1429705.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_50pct,0.0780903831333154,-0.15216893830411507,3557854.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_n001k_00pct,0.11687323776302726,-0.11338608367440321,11933.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_n003k_00pct,0.08253196184785692,-0.14772735958957356,13935.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_n010k_00pct,0.06962149256494035,-0.16063782887249012,20933.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SARC,fold5,seer_n035k_00pct,0.059116483169475806,-0.17114283826795468,45933.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_01pct,0.13614358934070417,-0.06036428214496986,81833.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_05pct,0.14764568749819898,-0.04886218398747505,365588.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_10pct,0.15557889220039395,-0.04092897928528008,720279.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_20pct,0.1241749988353742,-0.07233287265029983,1429666.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_50pct,0.1345791885543512,-0.06192868293132284,3557815.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_n001k_00pct,0.2749531935215033,0.0784453220358293,11894.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_n003k_00pct,0.2657294299389584,0.06922155845328434,13896.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_n010k_00pct,0.20062692631852685,0.004119054832852825,20894.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold1,seer_n035k_00pct,0.14371075328030228,-0.05279711820537175,45894.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_01pct,0.10314370453409993,-0.012174757159122113,81833.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_05pct,0.10234671600820987,-0.012971745685012179,365588.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_100pct,0.1123240063298411,-0.0029944553633809434,7104738.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_10pct,0.09482281610322368,-0.020495645589998363,720279.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_20pct,0.10255690268433722,-0.012761559008884829,1429666.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_50pct,0.1446526377477204,0.02933417605449834,3557815.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_n001k_00pct,0.2493558310555029,0.13403736936228086,11894.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_n003k_00pct,0.23152340430671198,0.11620494261348993,13896.0,3001.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_n010k_00pct,0.14572103968712963,0.03040257799390758,20894.0,9999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold2,seer_n035k_00pct,0.11191446645277874,-0.003403995240443311,45894.0,34999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold3,seer_01pct,0.1810918446189113,0.002462140524301659,81833.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold3,seer_05pct,0.186310178094572,0.007680473999962356,365588.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold3,seer_10pct,0.19363409634336243,0.015004392248752774,720279.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold4,seer_01pct,0.2148356959720273,0.003601139327202768,81833.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold4,seer_05pct,0.20974325913539663,-0.001491297509427919,365588.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold4,seer_10pct,0.2174503932699915,0.006215836625166948,720279.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold4,seer_20pct,0.21633535614926927,0.005100799504444725,1429666.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold4,seer_50pct,0.23358652855110001,0.02235197190627547,3557815.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold4,seer_n001k_00pct,0.3975340160583981,0.18629945941357356,11894.0,999.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold5,seer_01pct,0.08006970103997195,-0.00497356360624196,81834.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold5,seer_05pct,0.08512221465019035,7.895000397643848e-05,365589.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold5,seer_10pct,0.08325573113984291,-0.0017875335063709946,720280.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,SKCM,fold5,seer_20pct,0.08859737324930096,0.003554108603087053,1429667.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,STAD,fold1,seer_01pct,0.022545725137078833,-0.15134732416632815,81840.0,70938.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,STAD,fold1,seer_05pct,0.024643311471654283,-0.14924973783175272,365595.0,354693.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,STAD,fold1,seer_100pct,0.03136421505723968,-0.1425288342461673,7104745.0,7093843.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,STAD,fold1,seer_10pct,0.031013494308726398,-0.14287955499468058,720286.0,709384.0
liu_tcga_seer_survboost_v2_seed123,leave_one_type_out_tcga_plus_pan_seer,Pan-cancer TCGA + pan-SEER,STAD,fold1,seer_20pct,0.028997411704022237,-0.14489563759938476,1429673.0,1418771.0
