scenario,scenario_label,group,cancer,x_index,x_label,x_label_plain,x_axis_title,regime,delta_ibs,display_delta_ibs,raw_delta_ibs,ibs_mean,n_folds,is_interpolated,color
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,COAD,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.16036336330590215,-0.16036336330590215,-0.16036336330590215,0.037527287544883214,5,0,#90006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,COAD,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.16273102383178967,-0.16273102383178967,-0.16273102383178967,0.035159627018995686,5,0,#90006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,COAD,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.16186600903506537,-0.16186600903506537,-0.16186600903506537,0.03602464181571998,5,0,#90006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,COAD,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.16156365739764778,-0.16156365739764778,-0.16156365739764778,0.036326993453137606,5,0,#90006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,COAD,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.16109435229550825,-0.16109435229550825,-0.16109435229550825,0.03679629855527709,5,0,#90006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,COAD,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.1609327579448017,-0.1609327579448017,-0.1609327579448017,0.03695789290598366,5,0,#90006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,COAD,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.16081574527300607,-0.16081574527300607,-0.16081574527300607,0.03707490557777929,5,0,#90006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.18958032099060812,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,0.11169327114038256,0.02010478880526886,0.11169327114038256,0.3012735921309907,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,2,999,999,SEER training samples,seer_n001k_00pct,-0.08521967547968362,-0.08521967547968362,-0.08521967547968362,0.1043606455109245,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.10359580926574416,-0.10359580926574416,-0.10359580926574416,0.08598451172486395,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.10359586853705846,-0.10359586853705846,-0.10359586853705846,0.08598445245354966,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.11165651627803796,-0.11165651627803796,-0.11165651627803796,0.07792380471257015,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.1072885031306124,-0.1072885031306124,-0.1072885031306124,0.0822918178599957,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.10607222570491895,-0.10607222570491895,-0.10607222570491895,0.08350809528568914,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.10252298776003343,-0.10252298776003343,-0.10252298776003343,0.08705733323057467,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.10687724388071523,-0.10687724388071523,-0.10687724388071523,0.08270307710989289,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,DLBC,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.1048461981192252,-0.1048461981192252,-0.1048461981192252,0.0847341228713829,2,0,#4ee9a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.17158701151986538,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.1426752090023839,-0.1426752090023839,-0.1426752090023839,0.02891180251748149,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,2,999,999,SEER training samples,seer_n001k_00pct,-0.1404867658895763,-0.1404867658895763,-0.1404867658895763,0.031100245630289115,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.13224221830432614,-0.13224221830432614,-0.13224221830432614,0.039344793215539256,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.1269517108693466,-0.1269517108693466,-0.1269517108693466,0.04463530065051881,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.12951143763631,-0.12951143763631,-0.12951143763631,0.04207557388355537,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.13384190809915902,-0.13384190809915902,-0.13384190809915902,0.03774510342070638,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.11555244462575134,-0.11555244462575134,-0.11555244462575134,0.056034566894114055,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.12955968157777797,-0.12955968157777797,-0.12955968157777797,0.04202732994208743,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.1273876417824336,-0.1273876417824336,-0.1273876417824336,0.04419936973743181,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,ESCA,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.12656526210031868,-0.12656526210031868,-0.12656526210031868,0.04502174941954672,5,0,#006ff4
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.07419544391772423,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.03322333051740016,-0.03322333051740016,-0.03322333051740016,0.04097211340032407,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,2,999,999,SEER training samples,seer_n001k_00pct,-0.012034533249328839,-0.012034533249328839,-0.012034533249328839,0.06216091066839539,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.01253858039123068,-0.01253858039123068,-0.01253858039123068,0.061656863526493556,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,4,10k,10k,SEER training samples,seer_n010k_00pct,0.08693036258865673,0.01564746526595821,0.08693036258865673,0.16112580650638095,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,5,35k,35k,SEER training samples,seer_n035k_00pct,0.04556618847092643,0.008201913924766758,0.04556618847092643,0.11976163238865065,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,6,70.9k,70.9k,SEER training samples,seer_01pct,0.0305605889904124,0.005500906018274232,0.0305605889904124,0.10475603290813662,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,7,354.7k,354.7k,SEER training samples,seer_05pct,0.05045732792526009,0.009082319026546815,0.05045732792526009,0.12465277184298433,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,8,709.4k,709.4k,SEER training samples,seer_10pct,0.03367130074735344,0.006060834134523618,0.03367130074735344,0.10786674466507766,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,9,1.4M,1.4M,SEER training samples,seer_20pct,0.013624021823279306,0.002452323928190275,0.013624021823279306,0.08781946574100354,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,GBM,10,3.5M,3.5M,SEER training samples,seer_50pct,0.01568191097209317,0.0028227439749767707,0.01568191097209317,0.08987735488981739,5,0,#ffa6a6
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.17671435433196686,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.033097548612232686,-0.033097548612232686,-0.033097548612232686,0.14361680571973418,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,2,999,999,SEER training samples,seer_n001k_00pct,-0.10856912755930184,-0.10856912755930184,-0.10856912755930184,0.06814522677266502,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.1124431186691353,-0.1124431186691353,-0.1124431186691353,0.06427123566283156,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.09265301469926115,-0.09265301469926115,-0.09265301469926115,0.08406133963270569,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.09813553831506018,-0.09813553831506018,-0.09813553831506018,0.07857881601690667,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.10076373153223554,-0.10076373153223554,-0.10076373153223554,0.0759506227997313,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.0992758242143547,-0.0992758242143547,-0.0992758242143547,0.07743853011761216,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.09836882933223892,-0.09836882933223892,-0.09836882933223892,0.07834552499972794,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.10548510738568609,-0.10548510738568609,-0.10548510738568609,0.07122924694628077,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,HNSC,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.09436468068281305,-0.09436468068281305,-0.09436468068281305,0.0823496736491538,5,0,#004337
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.09220573582640403,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,0.019831270173032677,0.0035696286311458817,0.019831270173032677,0.1120370059994367,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,2,999,999,SEER training samples,seer_n001k_00pct,-0.056008623285384515,-0.056008623285384515,-0.056008623285384515,0.036197112541019504,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.05340626658895219,-0.05340626658895219,-0.05340626658895219,0.03879946923745184,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.056838518395063084,-0.056838518395063084,-0.056838518395063084,0.03536721743134095,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.05881478401206096,-0.05881478401206096,-0.05881478401206096,0.033390951814343074,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.05789270780457993,-0.05789270780457993,-0.05789270780457993,0.034313028021824094,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.05938033128407556,-0.05938033128407556,-0.05938033128407556,0.03282540454232846,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.056884515760643656,-0.056884515760643656,-0.056884515760643656,0.03532122006576037,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.05651864385261282,-0.05651864385261282,-0.05651864385261282,0.035687091973791205,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KICH,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.05864323090529719,-0.05864323090529719,-0.05864323090529719,0.033562504921106844,2,0,#ff21ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.12842819576082887,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.05113327523321352,-0.05113327523321352,-0.05113327523321352,0.07729492052761536,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,2,999,999,SEER training samples,seer_n001k_00pct,-0.07170604439301219,-0.07170604439301219,-0.07170604439301219,0.056722151367816685,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.06512195833056984,-0.06512195833056984,-0.06512195833056984,0.06330623743025902,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.05893896290215757,-0.05893896290215757,-0.05893896290215757,0.06948923285867128,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.0639601936355004,-0.0639601936355004,-0.0639601936355004,0.06446800212532847,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.06262634540206656,-0.06262634540206656,-0.06262634540206656,0.0658018503587623,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.06278089225768704,-0.06278089225768704,-0.06278089225768704,0.06564730350314182,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.06263504540563948,-0.06263504540563948,-0.06263504540563948,0.06579315035518937,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.062457481568605186,-0.062457481568605186,-0.062457481568605186,0.06597071419222368,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRC,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.06502126400703394,-0.06502126400703394,-0.06502126400703394,0.06340693175379492,5,0,#7a160b
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.16245695200985902,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.09217770443019689,-0.09217770443019689,-0.09217770443019689,0.07027924757966211,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,2,999,999,SEER training samples,seer_n001k_00pct,-0.12435886791106024,-0.12435886791106024,-0.12435886791106024,0.038098084098798814,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.13035825633842854,-0.13035825633842854,-0.13035825633842854,0.032098695671430505,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.12524846807563522,-0.12524846807563522,-0.12524846807563522,0.03720848393422382,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.12560699557736035,-0.12560699557736035,-0.12560699557736035,0.03684995643249866,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.12320926966507847,-0.12320926966507847,-0.12320926966507847,0.03924768234478053,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.12576272275927738,-0.12576272275927738,-0.12576272275927738,0.03669422925058165,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.12446643546680174,-0.12446643546680174,-0.12446643546680174,0.03799051654305729,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.12430215880304343,-0.12430215880304343,-0.12430215880304343,0.0381547932068156,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,KIRP,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.12886805556189249,-0.12886805556189249,-0.12886805556189249,0.033588896447966546,5,0,#ff9000
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.2096926347099058,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.16587475905199994,-0.16587475905199994,-0.16587475905199994,0.04381787565790583,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,2,999,999,SEER training samples,seer_n001k_00pct,-0.0624988137698315,-0.0624988137698315,-0.0624988137698315,0.14719382094007427,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.1256944767838257,-0.1256944767838257,-0.1256944767838257,0.08399815792608008,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.0417209594883438,-0.0417209594883438,-0.0417209594883438,0.16797167522156195,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.10889931723885907,-0.10889931723885907,-0.10889931723885907,0.1007933174710467,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.006044323581910144,-0.006044323581910144,-0.006044323581910144,0.20364831112799564,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.06457123426396769,-0.06457123426396769,-0.06457123426396769,0.1451214004459381,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.07996393513044502,-0.07996393513044502,-0.07996393513044502,0.12972869957946073,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.08834873844566145,-0.08834873844566145,-0.08834873844566145,0.12134389626424433,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LAML,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.09838000330913746,-0.09838000330913746,-0.09838000330913746,0.11131263140076827,5,0,#bcde00
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.1740875524739498,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.04801853061076666,-0.04801853061076666,-0.04801853061076666,0.12606902186318314,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,2,999,999,SEER training samples,seer_n001k_00pct,-0.12976514329504385,-0.12976514329504385,-0.12976514329504385,0.04432240917890596,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.12225592692004364,-0.12225592692004364,-0.12225592692004364,0.051831625553906156,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.11535759261205189,-0.11535759261205189,-0.11535759261205189,0.0587299598618979,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.12343430543139891,-0.12343430543139891,-0.12343430543139891,0.05065324704255088,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.11783345307872475,-0.11783345307872475,-0.11783345307872475,0.05625409939522504,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.1110677047751573,-0.1110677047751573,-0.1110677047751573,0.06301984769879247,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.112314742682689,-0.112314742682689,-0.112314742682689,0.061772809791260805,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.11393375132554798,-0.11393375132554798,-0.11393375132554798,0.06015380114840183,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LGG,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.11631673366867135,-0.11631673366867135,-0.11631673366867135,0.05777081880527842,5,0,#e9a6ff
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.196872389045799,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.1515129871768146,-0.1515129871768146,-0.1515129871768146,0.04535940186898445,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,2,999,999,SEER training samples,seer_n001k_00pct,-0.15380538103604072,-0.15380538103604072,-0.15380538103604072,0.04306700800975832,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.1568704864284724,-0.1568704864284724,-0.1568704864284724,0.04000190261732662,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.1528235228401101,-0.1528235228401101,-0.1528235228401101,0.04404886620568892,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,5,35k,35k,SEER training samples,seer_n035k_00pct,-0.1548526070181303,-0.1548526070181303,-0.1548526070181303,0.04201978202766872,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,6,70.9k,70.9k,SEER training samples,seer_01pct,-0.154275200305538,-0.154275200305538,-0.154275200305538,0.04259718874026103,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,7,354.7k,354.7k,SEER training samples,seer_05pct,-0.15096976907757398,-0.15096976907757398,-0.15096976907757398,0.045902619968225075,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,8,709.4k,709.4k,SEER training samples,seer_10pct,-0.1535960292851802,-0.1535960292851802,-0.1535960292851802,0.04327635976061881,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,9,1.4M,1.4M,SEER training samples,seer_20pct,-0.15218785585210018,-0.15218785585210018,-0.15218785585210018,0.04468453319369887,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LIHC,10,3.5M,3.5M,SEER training samples,seer_50pct,-0.15172304808645928,-0.15172304808645928,-0.15172304808645928,0.04514934095933976,5,0,#21376f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LUAD,0,Single-<br>cancer<br>TCGA,Single- cancer TCGA,SEER training samples,single_cancer_tcga_baseline,0.0,0.0,0.0,0.1771317260009033,5,0,#ff006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LUAD,1,Pan-<br>cancer<br>TCGA,Pan- cancer TCGA,SEER training samples,pan_cancer_tcga_baseline,-0.05194630915302604,-0.05194630915302604,-0.05194630915302604,0.12518541684787726,5,0,#ff006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LUAD,2,999,999,SEER training samples,seer_n001k_00pct,-0.12177811840004424,-0.12177811840004424,-0.12177811840004424,0.055353607600859056,5,0,#ff006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LUAD,3,3k,3k,SEER training samples,seer_n003k_00pct,-0.1281477957517067,-0.1281477957517067,-0.1281477957517067,0.04898393024919658,5,0,#ff006f
seer_pan_train_tcga_test,Pan-cancer SEER only,SEER only,LUAD,4,10k,10k,SEER training samples,seer_n010k_00pct,-0.12846971536217272,-0.12846971536217272,-0.12846971536217272,0.04866201063873059,5,0,#ff006f
